0.040000	-0.078400
0.080000	-0.155571
0.120000	-0.230302
0.160000	-0.301422
0.200000	-0.367816
0.240000	-0.428443
0.280000	-0.482351
0.320000	-0.528697
0.360000	-0.566752
0.400000	-0.595921
0.440000	-0.615745
0.480000	-0.625915
0.520000	-0.626270
0.560000	-0.616806
0.600000	-0.597670
0.640000	-0.569162
0.680000	-0.531730
0.720000	-0.485961
0.760000	-0.432571
0.800000	-0.372399
0.840000	-0.306388
0.880000	-0.235573
0.920000	-0.161063
0.960000	-0.084029
1.000000	-0.005676
1.040000	0.072765
1.080000	0.150065
1.120000	0.225013
1.160000	0.296432
1.200000	0.363203
1.240000	0.424279
1.280000	0.478702
1.320000	0.525619
1.360000	0.564295
1.400000	0.594123
1.440000	0.614634
1.480000	0.625508
1.520000	0.626574
1.560000	0.617816
1.600000	0.599370
1.640000	0.571526
1.680000	0.534721
1.720000	0.489531
1.760000	0.436665
1.800000	0.376952
1.840000	0.311329
1.880000	0.240824
1.920000	0.166543
1.960000	0.089650
2.000000	0.011352
2.040000	-0.067124
2.080000	-0.144548
2.120000	-0.219705
2.160000	-0.291417
2.200000	-0.358560
2.240000	-0.420080
2.280000	-0.475014
2.320000	-0.522499
2.360000	-0.561792
2.400000	-0.592276
2.440000	-0.613473
2.480000	-0.625050
2.520000	-0.626827
2.560000	-0.618775
2.600000	-0.601021
2.640000	-0.573843
2.680000	-0.537667
2.720000	-0.493060
2.760000	-0.440722
2.800000	-0.381474
2.840000	-0.316244
2.880000	-0.246056
2.920000	-0.172009
2.960000	-0.095265
3.000000	-0.017027
3.040000	0.061477
3.080000	0.139018
3.120000	0.214379
3.160000	0.286378
3.200000	0.353887
3.240000	0.415847
3.280000	0.471287
3.320000	0.519336
3.360000	0.559243
3.400000	0.590381
3.440000	0.612261
3.480000	0.624541
3.520000	0.627029
3.560000	0.619684
3.600000	0.602623
3.640000	0.576113
3.680000	0.540569
3.720000	0.496550
3.760000	0.444744
3.800000	0.385965
3.840000	0.321134
3.880000	0.251267
3.920000	0.177461
3.960000	0.100872
4.000000	0.022701
4.040000	-0.055826
4.080000	-0.133477
4.120000	-0.209035
4.160000	-0.281316
4.200000	-0.349186
4.240000	-0.411580
4.280000	-0.467521
4.320000	-0.516131
4.360000	-0.556648
4.400000	-0.588437
4.440000	-0.610999
4.480000	-0.623981
4.520000	-0.627179
4.560000	-0.620543
4.600000	-0.604176
4.640000	-0.578336
4.680000	-0.543428
4.720000	-0.499998
4.760000	-0.448729
4.800000	-0.390424
4.840000	-0.325997
4.880000	-0.256458
4.920000	-0.182898
4.960000	-0.106470
5.000000	-0.028373
5.040000	0.050170
5.080000	0.127925
5.120000	0.203675
5.160000	0.276231
5.200000	0.344456
5.240000	0.407279
5.280000	0.463717
5.320000	0.512883
5.360000	0.554008
5.400000	0.586446
5.440000	0.609688
5.480000	0.623370
5.520000	0.627278
5.560000	0.621350
5.600000	0.605679
5.640000	0.580511
5.680000	0.546241
5.720000	0.503406
5.760000	0.452678
5.800000	0.394851
5.840000	0.330833
5.880000	0.261628
5.920000	0.188320
5.960000	0.112060
6.000000	0.034042
6.040000	-0.044509
6.080000	-0.122363
6.120000	-0.198298
6.160000	-0.271123
6.200000	-0.339697
6.240000	-0.402945
6.280000	-0.459875
6.320000	-0.509594
6.360000	-0.551322
6.400000	-0.584406
6.440000	-0.608326
6.480000	-0.622708
6.520000	-0.627325
6.560000	-0.622106
6.600000	-0.607133
6.640000	-0.582639
6.680000	-0.549010
6.720000	-0.506773
6.760000	-0.456589
6.800000	-0.399246
6.840000	-0.335642
6.880000	-0.266776
6.920000	-0.193727
6.960000	-0.117640
7.000000	-0.039709
7.040000	0.038845
7.080000	0.116790
7.120000	0.192904
7.160000	0.265993
7.200000	0.334911
7.240000	0.398578
7.280000	0.455995
7.320000	0.506262
7.360000	0.548591
7.400000	0.582318
7.440000	0.606915
7.480000	0.621994
7.520000	0.627321
7.560000	0.622812
7.600000	0.608537
7.640000	0.584720
7.680000	0.551734
7.720000	0.510098
7.760000	0.460463
7.800000	0.403608
7.840000	0.340424
7.880000	0.271903
7.920000	0.199118
7.960000	0.123211
8.000000	0.045372
8.040000	-0.033178
8.080000	-0.111208
8.120000	-0.187495
8.160000	-0.260841
8.200000	-0.330098
8.240000	-0.394178
8.280000	-0.452078
8.320000	-0.502890
8.360000	-0.545815
8.400000	-0.580183
8.440000	-0.605453
8.480000	-0.621230
8.520000	-0.627266
8.560000	-0.623466
8.600000	-0.609891
8.640000	-0.586752
8.680000	-0.554413
8.720000	-0.513381
8.760000	-0.464299
8.800000	-0.407937
8.840000	-0.345178
8.880000	-0.277007
8.920000	-0.204493
8.960000	-0.128772
9.000000	-0.051032
9.040000	0.027509
9.080000	0.105617
9.120000	0.182070
9.160000	0.255668
9.200000	0.325257
9.240000	0.389746
9.280000	0.448124
9.320000	0.499476
9.360000	0.542995
9.400000	0.578000
9.440000	0.603943
9.480000	0.620415
9.520000	0.627159
9.560000	0.624070
9.600000	0.611195
9.640000	0.588736
9.680000	0.557047
9.720000	0.516622
9.760000	0.468097
9.800000	0.412233
9.840000	0.349904
9.880000	0.282089
9.920000	0.209851
9.960000	0.134322
10.000000	0.056687
