0.040000	0.200000
0.080000	0.196864
0.120000	0.190592
0.160000	0.181233
0.200000	0.168886
0.240000	0.153697
0.280000	0.135860
0.320000	0.115612
0.360000	0.093235
0.400000	0.069045
0.440000	0.043393
0.480000	0.016658
0.520000	-0.010757
0.560000	-0.038434
0.600000	-0.065941
0.640000	-0.092846
0.680000	-0.118717
0.720000	-0.143133
0.760000	-0.165687
0.800000	-0.185996
0.840000	-0.203707
0.880000	-0.218503
0.920000	-0.230103
0.960000	-0.238278
1.000000	-0.242845
1.040000	-0.243676
1.080000	-0.240698
1.120000	-0.233900
1.160000	-0.223328
1.200000	-0.209088
1.240000	-0.191347
1.280000	-0.170327
1.320000	-0.146306
1.360000	-0.119615
1.400000	-0.090630
1.440000	-0.059769
1.480000	-0.027488
1.520000	0.005731
1.560000	0.039381
1.600000	0.072942
1.640000	0.105884
1.680000	0.137683
1.720000	0.167822
1.760000	0.195802
1.800000	0.221150
1.840000	0.243428
1.880000	0.262239
1.920000	0.277232
1.960000	0.288114
2.000000	0.294649
2.040000	0.296666
2.080000	0.294063
2.120000	0.286808
2.160000	0.274942
2.200000	0.258579
2.240000	0.237906
2.280000	0.213177
2.320000	0.184718
2.360000	0.152917
2.400000	0.118219
2.440000	0.081124
2.480000	0.042174
2.520000	0.001953
2.560000	-0.038929
2.600000	-0.079842
2.640000	-0.120145
2.680000	-0.159196
2.720000	-0.196363
2.760000	-0.231034
2.800000	-0.262625
2.840000	-0.290595
2.880000	-0.314446
2.920000	-0.333740
2.960000	-0.348105
3.000000	-0.357236
3.040000	-0.360909
3.080000	-0.358980
3.120000	-0.351392
3.160000	-0.338176
3.200000	-0.319449
3.240000	-0.295421
3.280000	-0.266383
3.320000	-0.232713
3.360000	-0.194866
3.400000	-0.153370
3.440000	-0.108818
3.480000	-0.061862
3.520000	-0.013200
3.560000	0.036433
3.600000	0.086272
3.640000	0.135540
3.680000	0.183456
3.720000	0.229246
3.760000	0.272160
3.800000	0.311479
3.840000	0.346530
3.880000	0.376698
3.920000	0.401432
3.960000	0.420259
4.000000	0.432792
4.040000	0.438735
4.080000	0.437892
4.120000	0.430170
4.160000	0.415581
4.200000	0.394248
4.240000	0.366398
4.280000	0.332366
4.320000	0.292590
4.360000	0.247601
4.400000	0.198025
4.440000	0.144567
4.480000	0.088003
4.520000	0.029173
4.560000	-0.031037
4.600000	-0.091705
4.640000	-0.151886
4.680000	-0.210629
4.720000	-0.266990
4.760000	-0.320049
4.800000	-0.368921
4.840000	-0.412776
4.880000	-0.450845
4.920000	-0.482442
4.960000	-0.506970
5.000000	-0.523933
5.040000	-0.532947
5.080000	-0.533745
5.120000	-0.526187
5.160000	-0.510260
5.200000	-0.486082
5.240000	-0.453903
5.280000	-0.414103
5.320000	-0.367185
5.360000	-0.313774
5.400000	-0.254606
5.440000	-0.190518
5.480000	-0.122438
5.520000	-0.051370
5.560000	0.021618
5.600000	0.095411
5.640000	0.168865
5.680000	0.240823
5.720000	0.310133
5.760000	0.375667
5.800000	0.436339
5.840000	0.491120
5.880000	0.539059
5.920000	0.579297
5.960000	0.611083
6.000000	0.633785
6.040000	0.646906
6.080000	0.650089
6.120000	0.643128
6.160000	0.625974
6.200000	0.598736
6.240000	0.561682
6.280000	0.515241
6.320000	0.459992
6.360000	0.396664
6.400000	0.326124
6.440000	0.249363
6.480000	0.167490
6.520000	0.081706
6.560000	-0.006704
6.600000	-0.096395
6.640000	-0.185981
6.680000	-0.274056
6.720000	-0.359215
6.760000	-0.440076
6.800000	-0.515304
6.840000	-0.583633
6.880000	-0.643881
6.920000	-0.694978
6.960000	-0.735979
7.000000	-0.766083
7.040000	-0.784646
7.080000	-0.791198
7.120000	-0.785446
7.160000	-0.767288
7.200000	-0.736814
7.240000	-0.694310
7.280000	-0.640252
7.320000	-0.575307
7.360000	-0.500323
7.400000	-0.416318
7.440000	-0.324468
7.480000	-0.226091
7.520000	-0.122625
7.560000	-0.015615
7.600000	0.093318
7.640000	0.202496
7.680000	0.310211
7.720000	0.414751
7.760000	0.514426
7.800000	0.607598
7.840000	0.692705
7.880000	0.768283
7.920000	0.833001
7.960000	0.885671
8.000000	0.925281
8.040000	0.951002
8.080000	0.962216
8.120000	0.958518
8.160000	0.939732
8.200000	0.905916
8.240000	0.857366
8.280000	0.794611
8.320000	0.718412
8.360000	0.629754
8.400000	0.529831
8.440000	0.420034
8.480000	0.301929
8.520000	0.177237
8.560000	0.047812
8.600000	-0.084393
8.640000	-0.217347
8.680000	-0.348978
8.720000	-0.477201
8.760000	-0.599952
8.800000	-0.715220
8.840000	-0.821082
8.880000	-0.915728
8.920000	-0.997500
8.960000	-1.064914
9.000000	-1.116686
9.040000	-1.151761
9.080000	-1.169326
9.120000	-1.168832
9.160000	-1.150002
9.200000	-1.112846
9.240000	-1.057657
9.280000	-0.985019
9.320000	-0.895796
9.360000	-0.791129
9.400000	-0.672415
9.440000	-0.541297
9.480000	-0.399635
9.520000	-0.249486
9.560000	-0.093070
9.600000	0.067258
9.640000	0.229045
9.680000	0.389777
9.720000	0.546918
9.760000	0.697947
9.800000	0.840401
9.840000	0.971910
9.880000	1.090243
9.920000	1.193335
9.960000	1.279333
10.000000	1.346619
